GENE1,GENE2,GENE3,GENE4,GENE5,GENE6,GENE7,GENE8,GENE9,GENE10,GENE11,GENE12,GENE13,GENE14,GENE15,GENE16,GENE17,GENE18,GENE19,GENE20,GENE21,GENE22,GENE23,GENE24,GENE25,GENE26,GENE27,GENE28,GENE29,GENE30,GENE31,GENE32,GENE33,GENE34,GENE35,GENE36,GENE37,GENE38,GENE39,GENE40,GENE41,GENE42,GENE43,GENE44,GENE45,GENE46,GENE47,GENE48,GENE49,GENE50,GENE51,GENE52,GENE53,GENE54,GENE55,GENE56,GENE57,GENE58,GENE59,GENE60,GENE61,GENE62,GENE63,GENE64,GENE65,GENE66,GENE67,GENE68,GENE69,GENE70,GENE71,GENE72,GENE73,GENE74,GENE75,GENE76,GENE77,GENE78,GENE79,GENE80,GENE81,GENE82,GENE83,GENE84,GENE85,GENE86,GENE87,GENE88,GENE89,GENE90,GENE91,GENE92,GENE93,GENE94,GENE95,GENE96,GENE97,GENE98,GENE99,GENE100,Cancer
11.241785382528082,8.802064405386774,11.977579867607616,11.564168369412515,8.018698153918248,7.927512472694819,11.298366285602931,15.151869812204968,9.680206021298083,14.089230280162855,11.89247154161338,8.565844982799408,10.769504422230147,10.444252502333134,9.876340725868918,10.921683272182253,11.60680689966886,11.30708872008875,9.128369663980353,9.25609124160002,10.313061256619768,11.395817281304305,10.141624812242767,11.694814678348173,13.657203171668531,11.945902690416595,9.94658176412891,10.28317602634441,11.009325225841524,9.738876953656321,14.75297671438252,9.66422814632363,5.051750474060531,7.570858163646784,8.263217172277354,10.941023815243792,7.22135510765742,9.104149619946945,5.685483178023508,13.747071050506337,8.195656116656867,10.189888169790219,10.43802854727128,10.930263681517157,14.523265874332775,10.967021301723006,11.573823960554527,9.30279151462311,4.4044219166875695,12.491426276448617,5.230481105306523,10.793633153125437,8.791096290383658,12.446055280070087,10.031248304768125,10.846382190714786,7.116668991985637,8.481613916969472,9.244548532543446,10.827128261538945,7.940161282570001,9.099901828107543,12.488953785005075,9.62419884932032,8.464192139759264,8.609703133098048,8.170920652728679,15.424841470201358,11.584152561935147,11.547215745057883,10.609143059256786,12.494080192300611,9.95031591157922,10.392819797477353,6.607661075751062,7.603053859533063,7.32452109276417,8.865909031020793,9.42174764267575,11.297177951100306,11.267550680338392,8.810511389987747,14.159332080358684,7.005083926956846,11.247739540344373,12.571922478558701,10.682526793735963,14.461937597962738,8.397296833654112,7.365411261589136,7.030586900206183,9.908525064142673,8.135144683810996,14.750671060777412,11.96601552998954,9.936264678537,10.07357647919388,10.084297637252632,3.990828497248674,6.697804111556707,1
9.654339247072038,9.535852558340457,7.7265313630131525,7.857106108959293,9.713158896332752,8.599547399507577,13.831847282506445,14.38835210610801,7.611148898498936,9.175732863355954,7.694586689555937,8.63285264689902,5.724579018358436,6.661639103224747,11.68704873041651,9.016652969181598,13.322881325331078,8.565749990153552,9.126855739203927,13.439267033279048,8.926486147186868,10.190013478531029,11.324231885891827,8.780221479635744,14.933684643713313,8.622035709178666,8.131970802130441,6.404305054206583,9.939510984022709,9.577945692024974,9.848347965463448,12.027020682899455,11.869775640293835,6.550954588027674,8.97679390471724,7.744871114106224,10.616261946080012,8.381145485912102,8.306088369160863,13.052432360973475,10.442052180348496,11.856706045899307,17.463147506508527,10.972897989169821,9.454885261519065,12.727451062964917,7.9892106008500186,12.112894927960804,4.698249618412334,8.833761551929506,7.849037473051245,9.167848989043723,8.469582707112949,11.30535636483484,17.17100763916692,7.6551860586590035,5.781639132223225,9.806947386942387,3.492157280431753,13.62750359532834,8.202226371377035,8.179807255361697,14.257931524795094,9.18325946703409,8.225527519416163,9.67484926611595,14.726101712889456,6.440793407790192,8.254500813472376,14.095899330677351,7.274478983001425,9.283014410654326,9.731838085472646,10.440474556256731,10.557882636869243,6.618728276398194,14.297601532104553,14.315566364089081,8.55895105916289,11.239512552568927,9.85651158731491,7.934720020713645,10.763107816328382,12.217699441115718,5.769322920891678,11.25421261292197,4.813399906134079,10.033625911548233,11.647635859783549,11.069535987882258,9.006691868621596,11.649124995205927,8.34614639371177,12.557641388130598,8.601134286776327,9.457102982157858,11.291611114839919,10.671483952610744,13.481139853707669,11.928504487259417,1
11.61922134525173,7.2341625649849295,13.506985777340248,7.322768754847219,11.262468197451144,11.868234012808154,9.728099628857857,9.377589628802316,5.983884199356069,13.324510444788206,12.17401480026415,9.918116824460004,6.6295364447357175,10.950494627514908,7.193194946094254,10.071862057337043,10.491302924253675,9.939113519347544,9.195912371956544,9.624861032418684,10.305743757580709,11.346889981115924,9.823753054852272,15.393270533163758,12.452553896759268,7.954502791444233,3.939399349317646,12.29807233643801,7.74074534817468,10.175130407782953,8.228983082723843,11.983721801380533,7.318142435650484,8.433206938525087,8.689779005163519,7.8258422968132635,11.245554371241962,11.860479928749841,12.98527350761843,13.230047119981998,8.633299788531836,11.205622381701643,10.91870416368576,9.867198367456137,7.8809151784522875,15.030676114251913,12.238388576906498,9.877757041314736,8.482837055357061,11.60119948800206,8.965986166445889,9.76653285275013,11.228019163529991,7.240825428674077,5.828501852804512,10.541562438511548,5.515268755330275,11.064609146574572,9.096723595081773,12.198542602843508,15.124530239464814,10.933371399278496,5.904927356409958,7.393555763323559,12.447223896391948,14.172673814565828,10.123270828800557,5.370393171063354,14.196686683431416,10.953274030661962,7.536150998197675,11.89878721871527,13.050707241044293,8.332878207621091,11.379714929555385,6.04102902553105,7.759168353519845,7.781676352860572,13.67758672704276,10.004047578392353,6.51137873811232,8.282464750751256,11.468479249515031,10.716935280956466,9.57403558652951,10.620812856289705,9.770108043489335,9.43786736051287,12.567236545644786,5.745244424954161,11.335912246590958,12.725458677551117,11.883548658756077,14.108853772801323,2.9174242746431496,10.14592572704474,7.546685158706338,7.212944531618964,11.680733520101006,10.002774861718233,1
13.807574641020064,7.0094834397983234,6.495372343019298,11.206181038107964,12.164387985425304,11.525925663583662,11.004279305247353,12.42892737738589,10.508659089668058,15.603921551644751,13.389094647012378,8.641438072165588,11.858160235056788,11.526464363209557,10.956024365460127,13.196129656518247,11.77250939397128,15.35567589652966,15.191869958902103,10.313941133678856,11.35824507259097,7.698316017301584,11.216254109565504,8.485712692491655,8.757920130110383,9.99156385647262,12.210113490902625,8.329639786152516,10.810898204304008,12.904695756520477,6.215714018467932,5.628670066904548,10.598117160277873,12.155983680956897,10.380887180084304,12.813586961036924,12.850372596303167,9.546939566954743,7.547086172150796,10.684912893331049,9.320862224184866,6.905843944181756,9.216175784569005,13.058922206046569,8.36977777851735,12.559273865267453,8.421055677086672,6.487025382991062,11.14421646513388,9.523742235005471,14.719219143350475,8.676669718879072,9.104926550632534,9.173026939181106,12.646821324709698,7.435618290899306,6.611381242219277,11.04551438971993,9.839539596777952,7.306559807538104,10.001707047393706,10.780945526166429,5.534061336613283,7.0694156164084,6.570642176841236,7.643604985520309,11.922099189922243,11.958974161996517,5.220898623370608,10.779132140011946,7.575640700913314,9.270603419353657,7.308302181322466,10.49479166835519,11.700575521044073,11.032497280344494,10.54825584300109,11.929490443089152,8.251261949580892,11.036932226971977,8.230222648314811,6.623610089142542,13.535468220827724,9.631986803286006,7.967941024158588,10.19529433809004,10.040063205737901,7.678019796368853,11.498943853113389,8.596655008894485,10.227734015639783,8.129759838445882,8.463653040772263,10.977819692331815,13.397973735410062,8.490352671907614,6.487957640181232,12.99227737190338,6.248808627092496,6.138915379379389,1
9.414616563191661,12.031314555985496,11.467142734500676,9.441343036685373,6.999258982360559,9.94774601508963,11.725359979277782,11.613439873962868,8.109123136789242,5.820888749681776,11.033587258059253,8.217885543307089,10.427163595319854,11.3994761198276,10.41613052053264,10.477747670049759,9.775660764281934,14.318857925251779,10.954838630578884,9.567320439290325,10.12215017581426,10.423402060090195,10.1611860370253,11.855238430023267,12.999219879381604,9.574538443687679,11.842109742731083,14.683244440543863,7.052400522100494,7.681617164523565,5.492150809360138,13.260850607195382,15.185206674374934,12.382812613440217,7.9439501690444985,7.02647026783168,13.951351716420934,8.376567404196436,8.838989344226531,6.616642700321889,14.183630225746342,12.172890160973182,12.30450375494313,12.741173084527208,7.275917406644029,10.623271489104322,10.632913095094953,9.868988873556326,3.1312378931869134,10.810142570553902,11.391382811334395,6.213824227048082,9.651506998341915,8.049502177206342,9.567995656508838,12.752053496056513,8.227447605923775,5.559970614878995,7.473504450177717,13.441241125048844,11.955325003828648,12.981837913541035,8.444912986114046,11.160924658866435,14.021952139335934,14.03694697677463,8.479433731388102,8.303392346764742,13.277918744506561,6.202722937274831,10.27633829368485,9.85043464117524,8.093701902133505,8.481319280949233,5.1581182437438375,9.464830755680346,11.979648275970169,10.89063197176521,7.40733481607501,14.010847770771491,9.34313313078374,9.810321373287442,11.118484842672439,11.412105896500307,12.070147037233273,11.000589638816939,11.98650095736303,17.339144755819447,14.04696909915217,9.176276749455035,7.871150050551703,5.081687339435014,7.859128704296991,12.918774557466115,11.901265298960357,9.141985182892405,10.268019905100335,8.507763038170072,6.303057190384286,11.232209929629674,1
9.41465760762705,13.390600071427057,15.476139064524947,11.78500123523023,9.163746910397629,10.293318458271955,8.996948820285409,13.421578893830873,6.444365726005815,10.007761861323807,14.691989531395166,10.266075569229741,9.540041659118302,12.701951813886554,11.231128160020372,10.116091370390372,13.600293038623683,11.09080917418508,11.075104117977673,10.038947618953669,10.101479228009707,6.46571375773755,5.061333584115322,10.74823145101623,10.371607765520427,8.866929876681812,9.296681107204467,12.700120164286622,12.96919847115391,10.595922456836963,6.039660142486276,5.843770029910814,7.7015385210339415,11.282713550243233,12.802576668311179,14.106682383139908,7.462264520430328,13.30326008068253,11.15515223312974,14.74288177938424,13.35115262947587,12.218227093166856,11.206719718023031,8.435806781259469,8.038095229680742,12.612721185211884,12.05086003153114,14.260263790638728,8.750674559620924,7.1307715254608315,6.661296077250272,10.803983028348096,11.849132879311679,13.3264372600976,11.929800387091689,12.653427412182834,14.88314784381642,12.659852468902141,8.711954015479392,10.782830350032889,8.022751545831117,6.8553296102277805,11.45684395793466,8.623620170728781,12.070574225461558,9.194929613769855,10.907789069361309,9.20440618064345,9.439202572804739,3.4231746579273414,8.434211809542482,11.23390051083573,12.5907572301812,8.989095018274943,8.096611825477648,10.948513494012774,8.573398924499719,13.153798131338789,11.663422337582075,9.287264357394966,6.010265078564716,5.788331056934033,8.746914730524468,14.089494515339538,12.677701251007012,10.504132262823136,12.434055623569616,7.316679919442761,11.039566573638357,14.187149182285161,10.015682890461045,9.946888051809395,8.470915658263602,8.190088173830532,5.642631173783338,4.78551890273749,9.202884111263172,5.813826348866887,14.180664760243818,12.08400801209337,1
13.948032038768478,9.819974696049165,7.523659187173279,11.183094061433863,8.81263672209761,13.194162239471062,10.560231204526042,7.587691348549739,8.383567789393684,13.44268031795135,8.065527002241067,9.362556956447861,10.046084832663484,12.08480538637226,10.722921609769545,6.600359647550202,8.309019244851825,10.0950086954205,12.575708635079605,7.259312282761996,8.245020780483111,9.72193484662825,7.651661515453114,13.254353223496995,10.678458295625608,11.740968618641789,10.16747679306218,8.881695260853123,8.838456756754017,12.437994074456075,10.667816627528708,12.581365510854143,3.674281193134176,11.812739467119993,10.000517662295493,7.748448163380328,7.972856221974155,13.549007511284092,11.95847627320649,10.802906359978989,6.7510469076810065,8.091784739553546,11.050236226129604,6.701882013503082,9.073729753524928,10.362219582742227,9.915968588240718,13.117229288836798,8.684380358706447,10.213023624084753,11.215090723544092,14.387332679118103,5.226609781231768,7.008028383934221,11.103267879248115,11.330015497054857,8.68530081026199,10.631422114991558,13.825487997158378,11.71766448964729,8.050367634445903,11.82845063143748,11.242183976268993,10.790895803840362,12.727154176509245,13.313580272737696,10.777774977857987,8.047109054672214,12.148962180858891,10.97093932307542,11.235159797438799,10.727242643975014,8.511162662040352,8.284302160612288,7.804341867941334,11.726181715303783,12.131171608582378,8.332027288056237,8.009657992033762,10.34661295927521,8.152428354941918,10.477291310359277,8.878642908680346,9.447393841157373,4.8137841224592215,7.42506931305766,8.741075952730707,8.927880185984817,6.957758224149583,9.31299423811828,6.171161711890893,10.733843824921601,12.79658083538553,8.38914933244504,8.48107802055111,12.434315577130919,11.56608668113486,9.72744145009134,8.156550241255104,8.497183618327883,1
11.918586822882272,12.50883224473006,8.58425567599307,9.817927718357819,8.36667691856572,8.521071527910426,10.031481001954488,11.715128649996098,7.296129990964013,11.492386534892518,6.888363241721457,13.759982471456722,10.868954263404177,11.147950198071092,16.138250349777238,11.865633915068052,14.50235108227704,10.300078316795654,10.596972897566284,6.399872793514264,8.34274770612263,7.7402308963380255,9.639781110695962,13.903777991817131,13.465910046887734,12.388263021426276,11.289848044260248,13.202540904337782,10.502899139682098,11.252735424849613,11.271812558074835,12.816762842068957,9.284989445299724,11.290445717787396,9.976749197153463,11.595979814020957,6.85605535271346,8.498941085653238,9.37115278488876,9.843060589892199,12.074331044697937,10.094844588619004,11.517126483039178,9.492548406510858,6.486082452053395,10.059757608212388,11.136852280352835,9.844989976584921,13.47084444552112,2.522160072748192,6.131740027654086,10.046004076958596,13.295755812131674,12.234244223472777,8.167109507225009,10.904152653117542,10.444375265670079,13.461330118984765,11.662317905754353,13.666352148196507,12.704962023124855,11.476055153128659,12.674428637459625,7.786878284689443,8.842651219936855,6.482962476256154,5.275876769759618,9.350499648081218,10.199503710146832,9.76293942179782,2.8634333427390226,5.011170548870654,12.25133269332898,6.418321775650869,10.249717386023033,10.664042482931334,6.9270410054989595,8.167577752190603,7.6248412563346815,7.284684252046476,11.630825845441699,9.909173479894145,10.596387384434347,10.173424506645173,9.944912839989325,10.115198054082878,9.623464963425167,11.039592090715152,13.40844128384585,4.496891316372704,12.87566848974574,10.623544219212604,10.03260843594238,3.1521494846563183,13.920456073818315,10.746994450804404,9.800228868343625,10.08593827256615,7.91453787816844,12.914791300638058,1
8.82631403516262,10.904090062619085,10.249128412719102,7.8830157048289875,14.413635600702742,11.367743452925094,10.24419024637208,12.64606121712397,14.217854087681411,12.927864683428272,5.553199377739303,3.3725754790174705,8.650600799226597,9.824585721353383,8.40565003937171,11.613710452852688,9.899605123389142,11.53379493182604,9.352394635448242,13.98626265806243,6.493486820500767,8.161175143525583,6.975763142897231,10.080010372664416,15.09570767858409,10.221017215729619,6.0936353577836435,10.169638776318509,10.708219678865355,10.473954041496858,6.047023244919666,7.272583924462005,12.752399087496428,8.396296011942619,9.180263208717705,9.178453810627538,9.414950352232546,5.33365012159846,8.506224513270896,13.733697279784984,12.02849138622898,11.708322482027674,15.141358912073853,7.999903589005884,10.039045834874008,9.121464410715669,8.708925890281071,12.378623192645216,9.037445470717842,9.532759604595038,12.706727634717684,10.563160293118873,10.181701310823353,12.232384675271923,10.57249098114835,14.402970312168435,11.001203466265821,11.11049581822668,7.68858971405475,7.221049376216122,6.626059471121169,9.644633657648635,7.000756179086729,10.452656856927707,9.625148202302226,11.464760502911624,15.0381877761516,13.996345280240853,12.848888840063672,8.713043312713145,7.857870337180502,7.19689064976402,14.248589957521773,10.36459117553846,11.20186144941996,11.644407940375935,13.630294247956401,12.740174768693496,6.390989344575588,7.829347596004169,13.568263410723041,10.36733824596672,6.773596445134453,10.481492296828263,12.80465376198563,7.315778352705618,8.084697923473323,11.500532414360695,8.487109410985006,5.002777732846876,9.486789951259372,9.18331688122739,9.55187243660772,12.965363685105746,13.619491046144665,8.066360389916424,10.512688348086575,10.4014735829294,4.334869764626793,5.8330914830270055,1
11.356400108964912,8.38720061348719,8.741310864709503,6.212881938285339,11.012454277402389,9.494518368915266,8.067475540361334,5.603151283942214,12.204099392373626,10.490037033210449,13.740110778722958,12.728767129806155,8.054238186494219,5.847597666210022,8.672507612495457,15.40813680826365,6.42306224470488,7.443018587003986,9.509125377287555,7.882596629204181,14.373941857967349,13.090232938026094,11.499821824990512,8.116455324134542,12.053178941840153,13.693825202638156,8.677368306634262,12.131934187805548,9.352737565739806,12.502615231417852,12.237595785190289,8.972964280113539,14.895868635551484,11.079806361684852,10.387976709647448,11.507968577705858,11.165895936115836,12.518784224592306,13.555924654246269,11.019968400202176,7.129341778118454,9.476715451051597,7.172778911685211,9.841188563461612,12.255692934466618,13.90853339708027,9.508833541429757,9.08373244907987,10.957472461852321,5.92381689071215,8.822188370455304,11.731806887792148,8.97126713859455,14.574050504290218,5.355246371504282,9.999215818470564,10.327662965539622,12.753307394339405,6.00600207601142,9.910436053233843,8.961965580236821,10.846718294804225,4.209640342577808,13.258195093290158,6.41712046368822,8.158074660130945,13.226611152306369,12.005321146545299,9.031595088617973,10.608825510465861,7.1848650977223745,12.32352496197704,8.995512432645915,11.463248591290846,13.741776018614953,9.826169284394327,10.035373162414396,11.063303270825276,8.792725401348706,10.244533232733268,8.951413118353624,8.69467107495002,9.641852711589518,15.98027408818498,9.533302594216387,10.20270635725206,7.179843612980765,12.394830138039211,12.276046249213925,10.085073965866702,12.796374860638315,10.311880249159836,9.724986253247371,13.850809949549715,12.346600056697362,14.746837453388096,5.9415436751468915,13.405331009212698,9.123054485996114,6.26310963387589,1
